Paran&aacute; | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2025],&Aacute;rea Territorial - km&sup2; [2023],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2022],Total de receitas brutas realizadas - R$ [2023],Total de despesas brutas empenhadas - R$ [2023],PIB per capita - R$ [2021],
Pato Bragado,4118451,pato bragadense,JOHN JEFERSON WEBER NODARI,135.600,5733,42.28,100,0.747,16.67,86972419.76,72854448.82,42312.81,
Pato Branco,4118501,pato-branquense,GERI NATALINO DUTRA,539.108,91836,170.35,98.7,0.782,7.53,611475228.67,591347591.70,53648.87,
Paula Freitas,4118600,paula-freitense,SEBASTI&Atilde;O ALGACIR DALPRA,421.409,5666,13.45,98,0.717,31.75,48274309.18,41654724.01,74045.21,
Paulo Frontin,4118709,frontinense,IRENEU INACIO ZACHARIAS,363.351,6343,17.46,99.4,0.708,-,52746470.84,44813199.72,53483.78,
Peabiru,4118808,peabiruense,JOS&Eacute; MARCOS GON&Ccedil;ALVES LOPES,468.594,13346,28.48,98,0.723,37.27,81845917.38,74106781.55,32407.58,
Perobal,4118857,perobalense,CRISTIANO CEZAR MERLINI DE ALBUQUERQUE,409.050,7189,17.57,98.1,0.713,-,59390348.85,49875907.54,45512.01,
P&eacute;rola,4118907,perolense,VALDETE CARLOS OLIVEIRA GONCALVES DA CUNHA,236.186,11878,50.29,99.4,0.700,-,80838640.22,82150425.93,31537,
P&eacute;rola d'Oeste,4119004,p&eacute;rolatense,EDSOM LUIZ BAGETTI,205.279,6221,30.31,99.1,0.726,-,57734050.56,48978794.53,38184.61,
Pi&ecirc;n,4119103,pienense,MAICON GROSSKOPF,254.792,13655,53.59,97.5,0.694,15.23,113233067.81,88547406.46,70453.65,
Pinhais,4119152,pinhaense,ROSA MARIA DE JESUS COLOMBO,60.871,127019,2086.76,97.2,0.751,12.12,785819358.57,704444838.80,59079.55,
Pinhal&atilde;o,4119202,pinhalense ou pinhal&atilde;oense,LUIZ EDUARDO DE CASTRO VANZELI,220.625,6566,29.76,99.4,0.697,-,44662931.69,41053695.78,39773.88,
Pinhal de S&atilde;o Bento,4119251,pinhalense,PAULO FALCADE DE OLIVEIRA,97.463,2761,28.33,99.6,0.695,-,31844469.77,25282878.49,29268.85,
Pinh&atilde;o,4119301,pinh&atilde;oense,VALDECIR BIASEBETTI,2001.588,29886,14.93,96,0.654,11.93,192150108.18,159837580.70,54851.08,
Pira&iacute; do Sul,4119400,piraiense,HENRIQUE DE OLIVEIRA CARNEIRO,1345.418,23651,17.58,97.5,0.708,12.82,161022085.40,142587331.40,46229,
Piraquara,4119509,piraquarense,MARCUS MAURICIO DE SOUZA TESSEROLLI,227.042,118730,522.94,96.5,0.700,8.1,525301060.54,420755612.30,13213.37,
Pitanga,4119608,pitanguense,DIRCEU MORAES,1693.402,33567,20.18,99,0.702,15.66,210703853.83,194747697.50,38430.52,
Pitangueiras,4119657,pitangueirense,SAMUEL TEIXEIRA,123.229,3046,24.72,100,0.710,34.48,32425340.99,28524228.53,36948.03,
Planaltina do Paran&aacute;,4119707,planaltinense,CELSO MAGGIONI,356.192,4070,11.43,100,0.705,30.3,40764552.63,38321356.99,24276.36,
Planalto,4119806,planaltense,LUIZ CARLOS BONI,346.241,14374,41.51,99.8,0.706,16,93922569.20,80410854.19,31778.1,
Ponta Grossa,4119905,ponta-grossense,ELIZABETH SILVEIRA SCHMIDT,2054.732,358371,174.41,98.2,0.763,12.44,1512692558.80,1417408403.00,54316.58,
Pontal do Paran&aacute;,4119954,pontalense,RUDISNEY GIMENES FILHO,200.410,30425,151.81,97.4,0.738,12.31,200966028.94,194336533.00,22903.26,
Porecatu,4120002,porecatuense,AGAMEMNON AUGUSTO ARAUJO PADUAN,291.663,11624,39.85,96.9,0.738,26.79,75934691.01,64986755.69,44031.43,
Porto Amazonas,4120101,porto-amazonense,ELIAS JOCID GOMES DA COSTA,186.581,4098,21.96,97.8,0.700,18.18,42112830.32,42103996.34,33301.6,
Porto Barreiro,4120150,porto barreirense,EMANOEL VANDERLEI VOLFF,361.021,3110,8.61,99.5,0.688,-,57196447.82,46028676.88,54269.08,
Porto Rico,4120200,porto-riquense,VALTER BATISTA DOS SANTOS,217.676,3182,14.62,97.1,0.735,-,62764830.36,50411631.65,42532.26,
Porto Vit&oacute;ria,4120309,porto-vitoriense,FABIANO JOS&Eacute; GLAAB,213.013,3562,16.72,98,0.685,19.61,35591237.51,30218815.60,24340.57,
Prado Ferreira,4120333,prado ferreirense,SILVIO ANTONIO DAMACENO,152.876,3709,24.26,97.8,0.710,19.23,32249343.97,25269703.62,44913.54,
Pranchita,4120358,pranchitano,RONIMAR ELEANDRO SARTOR,226.140,5737,25.37,99.6,0.752,14.49,57410353.21,52628984.07,65434.42,
Presidente Castelo Branco,4120408,castelo-branquense,JO&Atilde;O PERICLES MARTINATI,155.734,4336,27.84,99,0.713,-,39924568.35,32252655.31,27323.94,
Primeiro de Maio,4120507,primaiense,BRUNO EDUARDO SANTA ROSA BAUERMAMM ESTEVAM,414.442,10082,24.33,97.2,0.701,20,73782113.53,67254354.94,33335.27,
Prudent&oacute;polis,4120606,prudentopolitano,ADELMO LUIZ KLOSOWSKI,2247.141,49393,21.98,97,0.676,6.6,251741721.05,221332823.40,29782.6,
Quarto Centen&aacute;rio,4120655,quarto centenariense,WILSON AKIO ABE,321.875,4201,13.05,98.3,0.710,22.73,50335607.17,37081118.66,82131.21,
Quatigu&aacute;,4120705,quatiguaense,IZILDA GLEICIANY RODRIGUES CARRO,112.689,8099,71.87,99,0.714,-,48330796.89,43790883.94,28269.42,
Quatro Barras,4120804,quatro-barrense,LORENO BERNARDO TOLARDO,180.471,24191,134.04,97.1,0.742,6.76,205154873.33,187345991.20,80039.23,
Quatro Pontes,4120853,quatro pontense,CESAR ALEXANDRE SEIDEL,114.393,4480,39.16,99.2,0.791,20.83,52882644.23,43386260.34,62721.52,
Quedas do Igua&ccedil;u,4120903,quedas-igua&ccedil;uense,RAFAEL CIRYLLO CHIAPETTI ALVES DE MOURA,821.503,30738,37.42,97.1,0.681,8.83,175792476.50,143650317.80,42255.94,
Quer&ecirc;ncia do Norte,4121000,querenciano,ALEX SANDRO FERNANDES,914.763,10685,11.68,99.1,0.688,-,81557127.88,73641396.19,21471.28,
Quinta do Sol,4121109,quinta-solense,LEONARDO LAZZARETTI ROMERO,326.177,5001,15.33,96.1,0.715,-,39530958.31,36349120.91,57939.58,
Quitandinha,4121208,quitandinhense,JOS&Eacute; RIBEIRO DE MOURA,447.024,18398,41.16,98.4,0.680,-,112593923.27,94420857.62,26262.3,
Ramil&acirc;ndia,4121257,ramilandiense,EDSON DOS SANTOS,237.196,4221,17.80,97.8,0.630,18.52,40634717.84,32069371.62,25285.9,
Rancho Alegre,4121307,alegrense,FLAVIO HENRIQUE PEREIRA,167.646,3512,20.95,98.3,0.707,25,33522262.92,28563547.87,49378.6,
Rancho Alegre D'Oeste,4121356,rancho alegrense,EVERTON C&Aacute;SSIO ZANUTO,241.386,2618,10.85,98.6,0.704,43.48,32005969.10,26542943.50,90246.03,
Realeza,4121406,realezense,PAULO CEZAR CASARIL,353.416,19247,54.46,97.4,0.722,8.33,108220948.87,108598893.10,43774.47,
Rebou&ccedil;as,4121505,reboucense,LAERCIO ANTONIO CIPRIANO,481.840,14514,30.12,98.3,0.672,11.98,90222142.80,74718653.55,35785.75,
Renascen&ccedil;a,4121604,renascenseano,FABIELI MANFREDI,425.273,6845,16.10,97.7,0.733,-,62674696.75,48321991.96,62394.97,
Reserva,4121703,reservense,LUCAS MACHADO RIBEIRO,1635.535,24573,15.02,96.2,0.618,20.71,146576139.24,126145579.30,28122.36,
Reserva do Igua&ccedil;u,4121752,reservense do igua&ccedil;u,VITORIO ANTUNES DE PAULA,834.232,6553,7.86,98.3,0.648,-,69191365.56,58756706.48,31998.12,
Ribeir&atilde;o Claro,4121802,ribeir&atilde;o-clarense,LISANDRO JOS&Eacute; N&Eacute;IA BAGGIO,629.224,12364,19.65,98.2,0.716,31.5,86604290.58,79754871.58,36125.48,
Ribeir&atilde;o do Pinhal,4121901,ribeiro-pinhalense,DARTAGNAN CALIXTO FRAIZ,374.732,13060,34.85,98.5,0.701,11.83,60877014.54,55767815.80,26269.94,
Rio Azul,4122008,rio-azulense,LEANDRO JASINSKI,599.056,14025,23.41,96.2,0.687,5.92,100931034.86,80787548.07,47275,
Rio Bom,4122107,rio-bonense,MOIS&Eacute;S JOS&Eacute; DE ANDRADE,177.836,3197,17.98,100,0.729,-,37883968.96,30869453.98,33008.65,
Rio Bonito do Igua&ccedil;u,4122156,rio bonitense,SEZAR AUGUSTO BOVINO,681.406,13929,20.44,97.6,0.629,4.95,107832250.40,77698546.65,33349.16,
Rio Branco do Iva&iacute;,4122172,riobranquense,PEDRO TABORDA DESPLANCHES,376.109,3808,10.12,97.2,0.640,21.74,44495825.87,34994054.48,28043.39,
Rio Branco do Sul,4122206,rio-branquense,KARIME FAYAD,811.425,37558,46.29,93.9,0.679,1.98,162160252.14,151731009.00,42153.61,
Rio Negro,4122305,rio-negrense,ALESSANDRO CRISTIAN VON LINSINGEN,604.138,31324,51.85,98.2,0.760,3.04,185387981.66,163903638.60,37477.75,
Rol&acirc;ndia,4122404,rolandense,AILTON APARECIDO MA&Iacute;STRO,459.024,71670,156.14,97.5,0.739,15.92,395729397.94,367555543.50,52447.59,
Roncador,4122503,roncadorense,MARILIA PEROTTA BENTO GON&Ccedil;ALVES,742.121,11251,15.16,98.7,0.681,12.58,90186886.89,71823019.91,63312.92,
Rondon,4122602,rondonense,ROBERTO APARECIDO CORREDATO,555.125,9097,16.39,97,0.713,15.27,57135794.89,52282348.74,36225.59,
Ros&aacute;rio do Iva&iacute;,4122651,rosariense,ANIZIO CESAR LINO SILVA,377.470,5435,14.40,96.8,0.662,17.24,36374232.14,28212417.54,28266.01,
Sab&aacute;udia,4122701,sabaudiense,EDSON HUGO MANUEIRA,190.329,8822,46.35,98.6,0.740,8.93,64643008.42,61394401.73,101429.37,
Salgado Filho,4122800,salgadense,VOLMAR DUARTE,181.015,4075,22.51,98.3,0.700,18.87,41170217.85,31764439.24,36692.89,
Salto do Itarar&eacute;,4122909,saltense-do-itarar&eacute;,CLAUDECI JOS&Eacute; DE OLIVEIRA,200.520,5192,25.89,98.5,0.704,-,36320940.24,30100277.14,21322.09,
Salto do Lontra,4123006,salto-lontrense,FERNANDO ALBERTO CADORE,312.717,15223,48.68,96.5,0.718,5.85,90846166.74,85979821.29,35429.43,
Santa Am&eacute;lia,4123105,ameliense,ANTONIO CARLOS TAMAIS,78.045,3394,43.49,96.9,0.653,25.64,20253118.96,20399006.73,31442.18,
Santa Cec&iacute;lia do Pav&atilde;o,4123204,pavonense,CLAUDIO COVRE,105.076,3365,32.02,97.7,0.723,-,30329418.43,27121309.48,47193.99,
Santa Cruz de Monte Castelo,4123303,monte-castelense,WILLIAN CEZAR VIEGA,442.013,8613,19.49,98.7,0.710,10.1,51318819.70,47527949.35,48684.56,
Santa F&eacute;,4123402,santa-feense,EDSON PALOTTA NETTO,276.241,11378,41.19,97.9,0.705,9.26,78913196.90,64999093.01,25928.17,
Santa Helena,4123501,santa-helenense,CLADEMAR JOAO MARASKIN,754.701,25492,33.78,99.4,0.744,16.9,352488008.79,357299724.60,54197.49,
Santa In&ecirc;s,4123600,santa-ineense,ADENILSON PACHECO,156.935,1748,11.14,100,0.717,-,20798124.71,16035425.70,32841.43,
Santa Isabel do Iva&iacute;,4123709,santa-isabelense,JO&Atilde;O CARLOS DA SILVA MENDES,349.497,8912,25.50,100,0.720,21.28,64538599.78,56464315.03,29837.51,
Santa Izabel do Oeste,4123808,santa-izabelense,JEAN PIERR CATTO,321.182,14070,43.81,97.1,0.696,14.08,103560758.78,84118738.34,31293.06,
Santa L&uacute;cia,4123824,santaluciense,SILVANO TORTELLI,126.813,3644,28.74,97.1,0.687,-,39575472.87,31142160.03,36922.32,
Santa Maria do Oeste,4123857,santa-mariense,OSCAR DELGADO,819.288,9934,11.87,95.5,0.609,28.99,68562168.89,57277553.84,29026.17,
Santa Mariana,4123907,santa-marianense,JOSE MARCELO PIOVAN GUIMARAES,427.193,11066,25.90,98.2,0.700,14.39,68276837.17,59129893.69,42791.96,
Santa M&ocirc;nica,4123956,moniquense,LUAN GUSTAVO FRAZATTO,259.957,3356,12.91,99.7,0.704,28.57,47077274.63,40768263.33,22463.39,
Santana do Itarar&eacute;,4124004,santanense,ELCIO JOS&Eacute; VIDAL,251.269,5514,21.94,97.5,0.687,-,51297091.63,39685165.48,34909.63,
Santa Tereza do Oeste,4124020,santa-terezense,AMARILDO RIGOLIN,326.190,13174,40.39,97.7,0.705,-,87426522.79,80133717.02,57894.02,
Santa Terezinha de Itaipu,4124053,itaipuense,ANTONIO LUIZ BENDO,268.258,24262,90.44,99.6,0.738,25.27,174968778.73,142245901.90,28728.52,
Santo Ant&ocirc;nio da Platina,4124103,platinense,GILSON DE JESUS ESTEVES,721.472,44369,61.50,96.2,0.718,8.76,173976164.47,159870874.90,32377.92,
Santo Ant&ocirc;nio do Caiu&aacute;,4124202,santo-antoniense,JOS&Eacute; GABRIEL GON&Ccedil;ALVES FACHIANO,219.068,2493,11.38,98,0.696,-,33424466.69,30816725.16,20707.25,
Santo Ant&ocirc;nio do Para&iacute;so,4124301,santo-antoniense,DEVANIR MARTINELLI,167.014,2125,12.72,97.7,0.716,-,30519621.28,26093294.30,52081.94,
Santo Ant&ocirc;nio do Sudoeste,4124400,santo-antoniense,RICARDO ANTONIO ORTINA,325.651,23673,72.69,96.6,0.671,7.49,138437672.58,123830918.10,31852.54,
Santo In&aacute;cio,4124509,santo-inaciense,GENY VIOLATTO,280.133,6181,22.06,99.3,0.739,-,55982240.97,47717908.45,98142.7,
S&atilde;o Carlos do Iva&iacute;,4124608,s&atilde;o-carlense,PAULO FRANCISCO MARINHO DUTRA,225.079,6587,29.27,98.2,0.682,-,50714190.49,41088797.47,56894.74,
S&atilde;o Jer&ocirc;nimo da Serra,4124707,jeronimense,VENICIUS DJALMA ROSA,823.774,10830,13.15,96.2,0.637,23.62,66441785.43,57455244.38,29122.78,
S&atilde;o Jo&atilde;o,4124806,s&atilde;o-joanense,CLOVIS MATEUS CUCCOLOTTO,388.059,11886,30.63,97.6,0.727,20.98,86491301.00,83372691.13,87991.12,
S&atilde;o Jo&atilde;o do Caiu&aacute;,4124905,caiuense,STEFAN TOM&Eacute; PAUKA,304.413,5586,18.35,95,0.664,-,43765599.36,34222742.86,26569.18,
S&atilde;o Jo&atilde;o do Iva&iacute;,4125001,s&atilde;o-joanense,F&Aacute;BIO HIDEK MIURA,353.331,10667,30.19,98.7,0.693,-,64977149.25,54635748.95,36497.91,
S&atilde;o Jo&atilde;o do Triunfo,4125100,triunfense,MARIO CEZAR DA SILVA,720.407,13726,19.05,96.9,0.629,6.45,86683434.65,78058480.98,37735.83,
S&atilde;o Jorge d'Oeste,4125209,s&atilde;o-jorgense ou jorgense,GELSON COELHO DO ROS&Aacute;RIO,379.545,9378,24.71,98.9,0.722,23.08,93670595.53,80394374.43,52566.77,
S&atilde;o Jorge do Iva&iacute;,4125308,s&atilde;o-jorgense,AGNALDO CARVALHO GUIMAR&Atilde;ES,315.088,5168,16.40,98.4,0.743,23.81,54262122.86,45339931.07,72507.92,
S&atilde;o Jorge do Patroc&iacute;nio,4125357,patrocinense,RONALDO TINTI,406.413,6504,16.00,97.2,0.676,-,67754887.45,55277541.32,26281.08,
S&atilde;o Jos&eacute; da Boa Vista,4125407,boa-vistense,JOSE LAZARO FERRAZ,399.667,6040,15.11,99.2,0.671,30.3,38494002.36,35299548.82,37579.8,
S&atilde;o Jos&eacute; das Palmeiras,4125456,s&atilde;o-joseliense,FRANCO MARIA ALVES CABRAL,182.419,3957,21.69,99.5,0.713,18.52,35473071.25,30547734.78,27502.48,
S&atilde;o Jos&eacute; dos Pinhais,4125506,s&atilde;o-joseense,MARGARIDA MARIA SINGER,946.049,329628,348.28,97.4,0.758,7.04,1855037818.78,1665902153.00,80717.4,
S&atilde;o Manoel do Paran&aacute;,4125555,s&atilde;o manoelense,VITOR HUGO RODRIGUES,95.381,2138,22.42,97.8,0.725,-,40468653.40,33863657.23,28799.62,
S&atilde;o Mateus do Sul,4125605,s&atilde;o-mateuense,FERNANDA GARCIA SARDANHA,1341.714,42366,31.58,97.6,0.719,5.77,249176471.48,215240697.30,32181.24,
S&atilde;o Miguel do Igua&ccedil;u,4125704,s&atilde;o-miguelense,BOAVENTURA MANOEL JOAO MOTTA,851.917,29122,34.18,99,0.704,17.5,241480542.42,225273581.40,53082.67,
S&atilde;o Pedro do Igua&ccedil;u,4125753,S&atilde;o pedrense,JACIR DANELLI,308.324,5784,18.76,97.3,0.683,-,48516854.01,39462664.68,43023.44,
S&atilde;o Pedro do Iva&iacute;,4125803,ivaiense,RILDO BERNARDES DE CAMARGO,322.692,8690,26.93,97.6,0.717,-,63324400.36,53707403.01,33318.9,
S&atilde;o Pedro do Paran&aacute;,4125902,s&atilde;o-pedrense,VANDERLEI CAETANO DE CASTRO,250.654,2661,10.62,100,0.704,-,40727676.32,33387139.14,39882.77,
S&atilde;o Sebasti&atilde;o da Amoreira,4126009,amoreirense,EXILAINE GASPAR,226.872,8063,35.54,99,0.715,11.11,45298354.26,42434049.73,33860.14,
S&atilde;o Tom&eacute;,4126108,s&atilde;o-tomeense,JO&Atilde;O PAULO TRAVASSOS RADDI,218.623,5232,23.93,98.7,0.725,-,43382257.13,42765815.44,28293.49,
Sapopema,4126207,sapopemense,PAULO MAXIMIANO DE SOUZA JUNIOR,677.609,6695,9.88,96.7,0.655,11.24,48461142.42,43309142.85,22942.31,
Sarandi,4126256,sarandiense,CARLOS ALBERTO DE PAULA J&Uacute;NIOR,103.501,118455,1144.48,96.3,0.695,14.08,505417797.92,434716350.30,20962.06,
Saudade do Igua&ccedil;u,4126272,saudadense,ROGERIO GALLINA,152.084,6108,40.16,99,0.699,10.53,65996117.09,55692178.20,140973.05,
Seng&eacute;s,4126306,sengeano,GERSON NUNES DA SILVA,1441.333,17270,11.98,97.7,0.663,8.66,122664112.42,108238506.80,34196.93,
Serran&oacute;polis do Igua&ccedil;u,4126355,serranopolitano,GILBERTO MARSARO,482.394,5007,10.38,100,0.762,14.93,60547982.88,48742886.36,65324.84,
Sertaneja,4126405,sertanejano,SAMUEL CARLOS DO PRADO,444.492,5616,12.63,99.6,0.725,-,62188071.14,53681521.28,80884.23,
Sertan&oacute;polis,4126504,sertanopolense,ANA RUTH SECCO MATTESCO,505.532,15930,31.51,97.1,0.723,-,116705463.94,105363528.60,41980.09,
Siqueira Campos,4126603,siqueirense,LUIZ HENRIQUE GERMANO,278.035,22811,82.04,97.5,0.704,-,134072277.98,112139264.80,32901.6,
Sulina,4126652,sulinense,GILBERTO JO&Atilde;O ROSSI,170.759,3440,20.15,99.2,0.693,-,43137566.31,34072233.66,55046.1,
Tamarana,4126678,tamaranense,LUZIA HARUE SUZUKAWA,472.155,10707,22.68,94.4,0.621,-,82177887.40,77750768.70,25633.93,
Tamboara,4126702,tamboarense,GIOVANE MONTEIRO DA SILVA,193.346,4880,25.24,98.3,0.731,-,35478600.43,32103187.50,24312.5,
Tapejara,4126801,tapejarense,RONALDO ADRIANO VILAS BOAS,591.399,15869,26.83,98.3,0.703,5.59,117161441.31,105575303.10,30138.8,
Tapira,4126900,tapirense,RONALD ROG&Eacute;RIO LOPES SMARZARO,434.371,5745,13.23,99.2,0.697,15.38,45977360.14,40894442.62,28143.29,
Teixeira Soares,4127007,teixeira-soarense,IVANOR LUIZ MULLER,902.793,9547,10.57,96.8,0.671,7.19,89030835.30,78633477.83,48305.51,
Tel&ecirc;maco Borba,4127106,tel&ecirc;maco-borbense,RITA MARA DE PAULA ARAUJO,1382.860,75042,54.27,98.4,0.734,7.68,472443787.00,397192979.20,60971.64,
Terra Boa,4127205,terra-bonense,VALTER PERES,320.850,17568,54.75,98.8,0.728,19.05,124968719.31,101495188.30,32908.97,
Terra Rica,4127304,terra-riquense,AGNALDO DE SOUZA COSTA,700.599,14842,21.18,98.8,0.710,6.17,121098100.36,111776377.00,22058.69,
Terra Roxa,4127403,terra-roxense,IVAN REIS DA SILVA,800.807,18119,22.63,97.7,0.714,17.62,144056575.89,112854381.50,50881.4,
Tibagi,4127502,tibagiano,RILDO EMANOEL LEONARDI,2977.933,19961,6.70,96.6,0.664,7.78,193526072.65,145537760.70,69611.31,
Tijucas do Sul,4127601,tijuquense / tijucano,JOS&Eacute; ALTAIR MOREIRA,671.889,17621,26.23,97.2,0.636,14.56,121571457.21,110864555.30,33328.52,
Toledo,4127700,toledano,MARIO CESAR COSTENARO,1198.049,150470,125.60,98.8,0.768,10.92,1028344232.88,892895749.10,51745.73,
Tomazina,4127809,tomazinense,CEZAR BUENO DE MELO,591.438,8426,14.25,98.4,0.699,-,55201564.89,44866033.78,42105.95,
Tr&ecirc;s Barras do Paran&aacute;,4127858,tribarrense,GERSO FRANCISCO GUSSO,505.505,11135,22.03,98.3,0.681,13.25,83248326.12,74192542.12,36223.55,
Tunas do Paran&aacute;,4127882,tunense,MARCO ANTONIO BALD&Atilde;O,668.478,6219,9.30,97.4,0.611,9.71,52106543.39,43348656.51,15551.33,
Tuneiras do Oeste,4127908,tuneirense,GUERINO MENDON&Ccedil;A DOS SANTOS,698.871,8067,11.54,97.7,0.695,11.24,61637730.85,51058364.00,27492.5,
Tup&atilde;ssi,4127957,tup&atilde;ssiense,JOSE CARLOS MARIUSSI,299.769,8077,26.94,98.5,0.730,24.69,67170849.76,56317765.67,53232.85,
Turvo,4127965,turvense,ANTONIO MARCOS SEGURO,938.966,14231,15.16,97.5,0.672,9.66,108689261.13,86419090.98,46362.98,
Ubirat&atilde;,4128005,ubiratense,FABIO DE OLIVEIRA DALECIO,652.581,24749,37.92,97.7,0.739,6.73,172558552.13,147372834.30,82368.19,
Umuarama,4128104,umuaramense,ANTONIO FERNANDO SCANAVACA,1234.537,117095,94.85,97.9,0.761,9.25,698923922.38,677540115.10,36183.64,
Uni&atilde;o da Vit&oacute;ria,4128203,uni&atilde;o-vitoriense,ARY CARNEIRO JUNIOR,719.998,55033,76.43,98.2,0.740,14.65,299346614.59,322486527.40,33607.71,
Uniflor,4128302,uniflorense,MAYCON RODRIGO RODRIGUES DE SOUZA,94.819,2136,22.53,98.3,0.720,55.56,33170497.87,29010226.62,38081.98,
Ura&iacute;,4128401,uraiense,ANGELO TARANTINI FILHO,237.810,10406,43.76,98.6,0.721,-,61027963.19,54217214.70,32748.89,
Wenceslau Braz,4128500,brazense,LUIZ CARLOS VIDAL,397.916,19188,48.22,98.2,0.687,7.41,106314847.42,98817957.22,36742.11,
Ventania,4128534,ventaniense,JOSE LUIZ BITTENCOURT,819.334,9681,11.82,95.7,0.650,-,71076991.16,60716510.11,28338.49,
Vera Cruz do Oeste,4128559,vera-cruzense,EDNEI SGOBI,327.090,8215,25.12,97.7,0.699,-,57457591.41,49544334.85,40663.64,
Ver&ecirc;,4128609,vereense,PAULO ROBERTO WEISSHEIMER,311.801,7932,25.44,98.1,0.720,-,72807640.92,56481200.40,70446.49,
Alto Para&iacute;so,4128625,altoparaisense,LUIZ ELISEU DOS SANTOS,967.772,3055,3.16,99.4,0.678,17.54,48650572.17,38802811.29,43223.91,
Doutor Ulysses,4128633,ulyssense,ESEQUIEL BESTEL JUNIOR,777.482,5697,7.33,94.4,0.546,-,39842388.62,34292330.78,17958.74,
Virmond,4128658,virmondense,FERNANDO MIERZVA,249.065,3811,15.30,99.5,0.722,-,36632020.53,37883890.63,46837.97,
Vitorino,4128708,vitorinense,MARCIANO VOTTRI,308.218,9706,31.49,97.4,0.702,7.94,66537191.09,62558887.74,72445.13,
Xambr&ecirc;,4128807,xambrense,DECIO JARDIM,359.712,5798,16.12,98.6,0.706,14.49,48862197.36,40837562.92,21426.52,
